"Code insee de la commune";"Libellé de la commune";"Motorisation du véhicule";"Vignette Crit'air du véhicule";"Statut de l'utilisateur ";"Groupe du véhicule";"Catégorie du véhicule";"parc au 1er janvier 2011";"parc au 1er janvier 2012";"parc au 1er janvier 2013";"parc au 1er janvier 2014";"parc au 1er janvier 2015";"parc au 1er janvier 2016";"parc au 1er janvier 2017";"parc au 1er janvier 2018";"parc au 1er janvier 2019";"parc au 1er janvier 2020";"parc au 1er janvier 2021";"parc au 1er janvier 2022";"parc au 1er janvier 2023";"parc au 1er janvier 2024";"parc au 1er janvier 2025"
"COMMUNE_CODE";"COMMUNE_NOM";"CARBURANT";"CRIT_AIR";"STATUT_UTILISATEUR";"GROUPE";"CATEGORIE";"PARC_2011";"PARC_2012";"PARC_2013";"PARC_2014";"PARC_2015";"PARC_2016";"PARC_2017";"PARC_2018";"PARC_2019";"PARC_2020";"PARC_2021";"PARC_2022";"PARC_2023";"PARC_2024";"PARC_2025"
"01014";"Arbent";"Gaz";"Crit'Air 1";"Particulier";"VP";"VP";21;16;14;16;14;12;15;14;14;13;10;9;9;13;19
"01014";"Arbent";"Diesel";"Crit'Air 2";"Professionel";"VP";"VP";30;89;139;174;181;205;206;235;240;227;215;186;226;221;209
"01014";"Arbent";"Diesel";"Crit'Air 2";"Particulier";"VP";"VP";41;105;171;222;285;351;405;444;468;516;573;616;628;655;665
"01014";"Arbent";"Diesel";"Crit'Air 3";"Professionel";"VP";"VP";98;65;47;32;20;15;10;10;10;10;10;9;5;2;3
"01014";"Arbent";"Diesel";"Crit'Air 3";"Particulier";"VP";"VP";410;417;431;440;440;455;447;431;437;438;419;414;413;395;361
"01014";"Arbent";"Diesel";"Crit'Air 4";"Professionel";"VP";"VP";13;12;9;5;4;6;3;2;3;3;3;3;2;2;1
"01014";"Arbent";"Diesel";"Crit'Air 4";"Particulier";"VP";"VP";368;385;369;359;348;354;341;336;314;278;250;212;188;159;152
"01014";"Arbent";"Diesel";"Crit'Air 5";"Professionel";"VP";"VP";2;0;0;1;1;1;1;2;1;0;0;0;0;0;0
"01014";"Arbent";"Diesel";"Crit'Air 5";"Particulier";"VP";"VP";160;158;145;144;134;119;107;101;88;70;50;44;38;31;26
"01014";"Arbent";"Diesel";"Non classé";"Professionel";"VP";"VP";3;4;3;3;1;0;1;1;1;0;0;0;0;0;0
"01014";"Arbent";"Diesel";"Non classé";"Particulier";"VP";"VP";294;237;204;180;144;119;106;82;58;32;22;21;18;15;11
"01014";"Arbent";"Essence";"Crit'Air 1";"Professionel";"VP";"VP";0;2;3;11;8;14;7;52;83;59;72;83;62;76;39
"01014";"Arbent";"Essence";"Crit'Air 1";"Particulier";"VP";"VP";13;44;78;114;150;189;224;291;351;421;467;497;523;557;576
"01014";"Arbent";"Essence";"Crit'Air 2";"Professionel";"VP";"VP";4;3;0;4;0;1;1;2;2;2;2;2;2;2;2
"01014";"Arbent";"Essence";"Crit'Air 2";"Particulier";"VP";"VP";171;174;154;150;155;156;147;139;137;138;117;118;115;118;113
"01014";"Arbent";"Essence";"Crit'Air 3";"Professionel";"VP";"VP";4;2;2;1;1;2;2;3;3;2;3;3;2;2;4
"01014";"Arbent";"Essence";"Crit'Air 3";"Particulier";"VP";"VP";239;226;222;218;204;197;181;175;163;162;143;131;123;106;92
"01014";"Arbent";"Essence";"Non classé";"Professionel";"VP";"VP";3;2;1;1;1;1;0;0;0;0;0;1;1;1;1
"01014";"Arbent";"Essence";"Non classé";"Particulier";"VP";"VP";263;215;172;136;105;88;69;54;37;36;33;35;27;26;27
"01014";"Arbent";"Inconnu";"Non classé";"Particulier";"VP";"VP";14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01014";"Arbent";"Inconnu";"Inconnu";"Particulier";"VP";"VP";2;1;1;1;1;1;1;1;1;0;0;0;0;0;0
"01014";"Arbent";"Diesel";"Crit'Air 3";"Particulier";"PL";"AUTREPL";0;0;1;1;1;1;0;0;0;0;0;0;0;0;0
"01014";"Arbent";"Diesel";"Non classé";"Professionel";"PL";"TRACTEUR";0;2;2;2;2;2;2;2;1;1;0;0;0;0;0
"01014";"Arbent";"Diesel HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;1;1;2;3;3;4;4;4;7;9;12;10
"01014";"Arbent";"Diesel";"Non classé";"Professionel";"PL";"AUTREPL";0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
"01014";"Arbent";"Diesel";"Non classé";"Professionel";"TCP";"BUS";0;0;0;1;1;1;1;1;0;0;0;0;0;0;0
"01014";"Arbent";"Diesel";"Crit'Air 2";"Professionel";"TCP";"BUS";0;0;0;0;1;1;2;2;3;4;4;10;9;9;9
"01014";"Arbent";"Diesel";"Crit'Air 3";"Professionel";"TCP";"BUS";0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
"01014";"Arbent";"Diesel";"Crit'Air 4";"Professionel";"TCP";"BUS";0;0;0;1;2;2;2;2;2;4;3;1;0;0;0
"01014";"Arbent";"Diesel";"Crit'Air 5";"Professionel";"TCP";"BUS";0;0;0;3;2;2;1;1;1;1;1;0;0;0;0
"01014";"Arbent";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;2;7;10;11;18;23;31;32;42;47
"01014";"Arbent";"Diesel";"Non classé";"Particulier";"VUL";"CAMPCAR";0;0;0;1;1;1;0;1;0;0;1;1;1;1;1
